User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
221,34,Other,174,68,Strength,94,819,167,15550,4.48,Low,5.7,1.9,2780,53,38.4,28.5,Happy,Neutral
222,23,Other,187,93,Yoga,85,490,82,10688,14.51,High,6.8,1.9,2377,66,38.4,28.5,Stressed,Fatigued
223,52,Other,193,90,Cycling,43,822,119,6260,2.82,Low,7.7,1.9,3499,62,38.4,28.5,Stressed,Fatigued
224,41,Female,196,94,Cycling,117,701,153,5435,3.7,High,7.0,1.9,2740,87,38.4,28.5,Happy,Fatigued
225,41,Other,180,104,Cycling,91,514,87,11779,10.68,High,4.4,1.9,1960,55,38.4,28.5,Happy,Energized
226,51,Female,185,68,Running,74,713,158,1660,6.66,Medium,4.3,1.9,1787,89,38.4,28.5,Stressed,Neutral
227,34,Other,191,61,Yoga,73,592,166,1774,10.81,Medium,9.4,1.9,3914,53,38.4,28.5,Neutral,Energized
228,23,Male,155,95,Cycling,28,450,139,1101,5.16,High,8.0,1.9,1714,52,38.4,28.5,Tired,Energized
229,55,Female,163,103,HIIT,74,815,89,8341,9.08,Low,7.0,1.9,1919,85,38.4,28.5,Neutral,Fatigued
230,43,Female,198,97,Running,14,388,112,10671,12.8,High,7.1,1.9,2635,54,38.4,28.5,Tired,Energized
231,25,Male,158,97,Strength,104,217,87,11900,8.1,Medium,5.2,1.9,2629,50,38.4,28.5,Stressed,Energized
232,25,Female,191,114,Cycling,18,204,155,3287,8.04,High,6.2,1.9,2666,75,38.4,28.5,Tired,Energized
233,49,Other,199,52,Cycling,23,734,139,3637,7.37,High,8.7,1.9,2511,69,38.4,28.5,Stressed,Neutral
234,43,Other,193,84,Running,92,901,160,16890,5.17,Low,4.3,1.9,3527,71,38.4,28.5,Tired,Neutral
235,54,Male,178,79,Running,12,346,179,11720,1.79,Medium,4.8,1.9,3759,76,38.4,28.5,Happy,Fatigued
236,58,Female,185,78,Cycling,91,459,144,9441,6.04,Medium,5.8,1.9,2829,85,38.4,28.5,Neutral,Energized
237,57,Female,164,104,Yoga,41,444,134,19339,13.72,High,6.6,1.9,2151,61,38.4,28.5,Happy,Fatigued
238,38,Female,167,86,Yoga,84,793,105,1184,5.31,Low,5.7,1.9,2154,74,38.4,28.5,Happy,Energized
239,21,Male,176,111,Running,56,507,93,13516,6.92,High,4.5,1.9,2744,59,38.4,28.5,Neutral,Energized
240,23,Male,187,87,Running,17,310,107,12789,5.15,Low,8.8,1.9,2837,54,38.4,28.5,Tired,Energized
241,51,Other,160,91,Running,81,590,99,1051,7.05,Low,5.7,1.9,3323,56,38.4,28.5,Tired,Energized
242,24,Male,170,99,Strength,73,639,167,1705,8.29,High,5.8,1.9,1740,68,38.4,28.5,Stressed,Energized
243,19,Other,174,84,Strength,57,559,123,5723,2.57,Low,8.7,1.9,3302,50,38.4,28.5,Tired,Neutral
244,56,Female,191,64,Yoga,118,220,158,12358,14.64,Medium,6.9,1.9,2096,76,38.4,28.5,Neutral,Energized
245,28,Female,181,64,Cycling,69,387,117,10521,9.17,High,6.6,1.9,3095,57,38.4,28.5,Neutral,Energized
246,33,Male,170,59,Yoga,32,535,100,1705,8.16,Medium,6.8,1.9,3318,53,38.4,28.5,Tired,Fatigued
247,55,Other,178,75,Strength,82,353,174,19462,3.12,Medium,6.6,1.9,1959,59,38.4,28.5,Neutral,Neutral
248,59,Female,194,101,HIIT,113,492,160,1264,13.86,High,6.5,1.9,3162,57,38.4,28.5,Tired,Energized
249,41,Male,171,99,Cardio,106,783,128,5070,8.64,Medium,6.7,1.9,3463,86,38.4,28.5,Neutral,Fatigued
250,32,Female,160,91,Yoga,43,792,169,19687,12.63,Low,6.0,1.9,2342,63,38.4,28.5,Tired,Fatigued
251,53,Female,172,55,Running,16,885,130,4759,12.75,High,6.5,1.9,3002,75,38.4,28.5,Tired,Fatigued
252,37,Female,156,110,Strength,119,731,141,6102,5.63,Medium,6.2,1.9,3385,89,38.4,28.5,Neutral,Fatigued
253,40,Male,153,91,Cycling,50,540,105,5888,6.36,High,4.8,1.9,3339,58,38.4,28.5,Neutral,Energized
254,40,Other,155,98,Yoga,12,851,96,19044,8.92,High,8.5,1.9,3906,64,38.4,28.5,Tired,Energized
255,30,Male,155,93,Yoga,48,490,146,17808,5.91,Medium,6.7,1.9,3520,84,38.4,28.5,Stressed,Fatigued
256,18,Other,183,95,Cycling,58,598,161,1109,3.71,High,8.5,1.9,3279,56,38.4,28.5,Happy,Neutral
257,38,Male,166,85,HIIT,44,311,153,19181,6.71,Medium,7.8,1.9,3337,51,38.4,28.5,Stressed,Neutral
258,51,Male,160,115,Cycling,107,314,142,7476,3.55,Low,5.3,1.9,3252,60,38.4,28.5,Stressed,Neutral
259,27,Male,177,68,Yoga,20,530,103,1740,9.21,High,4.3,1.9,3479,80,38.4,28.5,Tired,Energized
260,51,Male,167,74,Cycling,12,737,147,15460,5.02,Medium,8.3,1.9,1562,84,38.4,28.5,Happy,Energized
261,40,Other,162,80,Strength,68,230,100,15133,7.53,High,5.2,1.9,1734,69,38.4,28.5,Stressed,Fatigued
262,22,Other,157,67,HIIT,89,677,106,10953,3.29,Medium,8.3,1.9,3045,69,38.4,28.5,Neutral,Neutral
263,43,Other,160,54,Running,81,357,102,7625,8.22,Medium,8.0,1.9,3390,60,38.4,28.5,Neutral,Neutral
264,56,Other,185,97,Cycling,86,432,86,7734,1.27,Medium,4.8,1.9,1985,62,38.4,28.5,Neutral,Neutral
265,55,Male,192,115,HIIT,75,693,113,8251,1.79,Medium,7.0,1.9,3718,71,38.4,28.5,Happy,Energized
266,34,Other,173,119,HIIT,46,602,160,17671,13.76,High,6.2,1.9,2148,59,38.4,28.5,Stressed,Neutral
267,40,Male,181,91,Running,85,166,117,8322,8.35,High,6.0,1.9,2861,82,38.4,28.5,Neutral,Energized
268,37,Male,190,107,Running,33,537,110,17136,7.99,High,6.6,1.9,1502,78,38.4,28.5,Neutral,Energized
269,41,Male,182,82,Strength,13,400,144,4032,5.05,High,5.6,1.9,1758,75,38.4,28.5,Neutral,Fatigued
270,19,Female,192,68,Strength,78,967,103,2569,8.54,Medium,4.1,1.9,3415,69,38.4,28.5,Happy,Neutral
271,47,Female,156,113,Yoga,109,433,142,6079,8.48,High,9.0,1.9,1992,57,38.4,28.5,Stressed,Fatigued
272,27,Male,157,70,HIIT,70,472,90,15883,7.22,Medium,6.5,1.9,3401,69,38.4,28.5,Stressed,Fatigued
273,38,Male,179,81,Cardio,47,525,172,1920,1.07,Medium,8.6,1.9,1906,57,38.4,28.5,Neutral,Energized
274,32,Male,178,53,Yoga,86,221,109,6315,11.23,High,4.8,1.9,3390,55,38.4,28.5,Neutral,Energized
275,53,Other,166,104,Cardio,88,547,130,4817,3.92,Medium,4.6,1.9,3779,75,38.4,28.5,Stressed,Neutral
276,36,Female,170,84,Yoga,73,826,138,10317,5.69,High,9.6,1.9,3656,58,38.4,28.5,Neutral,Neutral
277,40,Male,152,99,Running,39,790,123,3509,9.77,Medium,7.2,1.9,3606,54,38.4,28.5,Neutral,Fatigued
278,56,Other,164,50,Running,104,884,116,9176,0.82,Medium,5.0,1.9,2193,74,38.4,28.5,Neutral,Fatigued
279,28,Male,176,71,HIIT,85,205,110,15378,1.57,High,4.6,1.9,3233,60,38.4,28.5,Stressed,Fatigued
280,41,Other,153,72,Yoga,75,355,98,2379,7.43,High,5.3,1.9,1937,89,38.4,28.5,Neutral,Fatigued
281,23,Female,191,53,Yoga,34,809,122,17743,4.38,Medium,6.2,1.9,2125,72,38.4,28.5,Stressed,Fatigued
282,46,Female,155,63,Cardio,119,890,131,19708,11.09,Low,6.3,1.9,1773,59,38.4,28.5,Happy,Energized
283,27,Other,196,70,HIIT,85,352,88,6225,10.28,Low,8.1,1.9,3215,84,38.4,28.5,Happy,Neutral
284,58,Other,182,56,Cardio,87,313,115,9616,2.02,Medium,7.1,1.9,2097,77,38.4,28.5,Happy,Neutral
285,38,Male,159,108,Running,78,555,158,4269,11.64,Medium,4.2,1.9,3259,65,38.4,28.5,Tired,Energized
286,45,Other,177,102,HIIT,64,313,151,16619,2.62,High,6.2,1.9,1846,71,38.4,28.5,Happy,Energized
287,23,Female,157,93,Yoga,52,404,146,2091,2.85,High,7.4,1.9,1898,88,38.4,28.5,Tired,Fatigued
288,34,Other,165,74,Running,77,387,97,4331,9.89,Medium,4.2,1.9,2237,72,38.4,28.5,Tired,Energized
289,32,Female,173,52,Yoga,78,574,93,12354,13.83,Low,8.6,1.9,1790,75,38.4,28.5,Happy,Neutral
290,58,Female,173,97,Cardio,113,762,118,14779,11.72,Medium,7.2,1.9,2973,70,38.4,28.5,Happy,Energized
291,29,Other,160,52,Running,97,659,137,17870,7.32,Low,9.1,1.9,3106,51,38.4,28.5,Stressed,Neutral
292,43,Female,196,116,HIIT,111,400,174,15165,1.27,Medium,6.2,1.9,3716,58,38.4,28.5,Tired,Neutral
293,44,Male,155,64,Cycling,19,361,164,19001,1.12,Low,5.8,1.9,2087,52,38.4,28.5,Happy,Neutral
294,26,Female,167,94,Strength,102,255,134,17765,8.25,Low,4.0,1.9,2022,58,38.4,28.5,Stressed,Fatigued
295,56,Male,184,119,Cardio,16,842,151,13896,11.2,Medium,5.7,1.9,3130,51,38.4,28.5,Neutral,Energized
296,38,Female,152,109,HIIT,65,999,90,9934,6.77,High,7.4,1.9,3890,78,38.4,28.5,Stressed,Neutral
297,46,Male,170,102,Cycling,118,606,157,19297,13.19,Medium,5.8,1.9,1750,64,38.4,28.5,Happy,Neutral
298,28,Male,154,97,Strength,53,758,171,19488,2.19,Low,4.5,1.9,3099,61,38.4,28.5,Stressed,Neutral
299,23,Other,152,52,Strength,40,972,163,16692,1.71,High,4.9,1.9,3705,76,38.4,28.5,Neutral,Energized
300,18,Female,194,50,HIIT,15,380,116,6507,11.15,Low,6.4,1.9,1633,53,38.4,28.5,Happy,Neutral
301,32,Female,181,74,Running,18,139,124,11330,13.87,Low,5.1,1.9,3188,60,38.4,28.5,Stressed,Fatigued
302,19,Other,159,64,Cardio,29,313,92,6510,3.61,Low,4.7,1.9,2234,86,38.4,28.5,Neutral,Neutral
303,43,Male,151,76,Running,92,303,167,3591,13.06,Low,4.6,1.9,2143,62,38.4,28.5,Happy,Neutral
304,20,Other,174,116,Cycling,40,695,149,8435,12.78,High,6.0,1.9,2652,52,38.4,28.5,Tired,Fatigued
305,22,Female,167,58,Cardio,109,622,92,6140,10.64,Medium,5.9,1.9,2921,54,38.4,28.5,Stressed,Energized
306,21,Female,183,106,Strength,23,551,170,19965,14.24,High,6.8,1.9,1878,59,38.4,28.5,Happy,Neutral
307,28,Other,189,72,Strength,54,587,176,1198,13.77,High,8.4,1.9,3410,80,38.4,28.5,Happy,Neutral
308,40,Other,163,119,Strength,78,627,164,4293,7.69,Low,7.7,1.9,3036,85,38.4,28.5,Happy,Energized
309,31,Female,154,64,Running,111,552,133,5667,1.35,Low,6.8,1.9,2372,55,38.4,28.5,Stressed,Neutral
310,40,Female,165,66,HIIT,60,244,113,17674,1.32,Low,4.1,1.9,2997,80,38.4,28.5,Neutral,Energized
311,46,Male,175,50,Running,102,548,80,10492,2.66,Low,8.0,1.9,1920,68,38.4,28.5,Tired,Fatigued
312,49,Female,162,115,Running,100,515,120,10241,5.15,Medium,8.5,1.9,3311,87,38.4,28.5,Stressed,Neutral
313,21,Male,190,101,HIIT,34,848,177,5212,13.38,High,6.2,1.9,3215,78,38.4,28.5,Happy,Fatigued
314,19,Male,152,71,Cycling,34,484,134,2900,13.04,Low,4.9,1.9,2893,63,38.4,28.5,Stressed,Energized
315,41,Other,181,94,Cycling,26,105,123,2361,6.6,Low,9.5,1.9,3599,88,38.4,28.5,Stressed,Neutral
316,22,Female,166,89,Strength,68,918,86,15464,14.55,Low,9.8,1.9,2685,76,38.4,28.5,Tired,Fatigued
317,41,Female,170,53,Cycling,27,590,93,18992,3.97,Medium,8.8,1.9,2468,51,38.4,28.5,Happy,Neutral
318,59,Male,178,75,Yoga,44,613,145,2569,4.77,Medium,8.4,1.9,3370,56,38.4,28.5,Stressed,Neutral
319,47,Other,184,113,Cycling,96,190,135,8933,9.46,High,7.2,1.9,3622,71,38.4,28.5,Stressed,Neutral
320,54,Female,193,53,Yoga,67,234,155,9055,10.81,Low,5.2,1.9,1549,58,38.4,28.5,Neutral,Fatigued
321,41,Male,155,116,Yoga,113,489,89,8728,2.12,High,7.5,1.9,3733,59,38.4,28.5,Stressed,Fatigued
322,56,Female,166,119,Cycling,77,577,135,15972,3.5,High,6.1,1.9,2814,78,38.4,28.5,Tired,Fatigued
323,18,Other,161,99,Cardio,70,514,174,18577,4.84,High,9.1,1.9,3719,55,38.4,28.5,Happy,Fatigued
324,33,Female,194,98,Running,31,368,141,10012,3.16,Medium,5.2,1.9,3868,62,38.4,28.5,Happy,Energized
325,48,Other,179,119,Running,72,782,157,19825,9.53,Low,9.0,1.9,2213,85,38.4,28.5,Neutral,Neutral
326,49,Other,192,82,Running,11,625,137,12675,1.72,High,5.3,1.9,2077,63,38.4,28.5,Tired,Fatigued
327,26,Female,154,116,Yoga,94,638,163,10656,14.32,Medium,6.8,1.9,2137,66,38.4,28.5,Neutral,Energized
328,35,Female,171,102,Strength,25,629,111,19281,7.71,Medium,8.2,1.9,3638,57,38.4,28.5,Tired,Fatigued
329,46,Other,172,95,Running,108,676,95,10933,8.45,Medium,8.3,1.9,2092,75,38.4,28.5,Stressed,Fatigued
330,21,Other,179,62,Cycling,108,703,154,18196,7.19,Medium,4.8,1.9,2393,51,38.4,28.5,Tired,Neutral
331,41,Other,171,85,Running,92,705,97,4557,10.76,Medium,4.5,1.9,3667,65,38.4,28.5,Neutral,Fatigued
332,28,Other,197,53,Yoga,105,131,146,6011,10.41,Medium,7.9,1.9,3122,88,38.4,28.5,Stressed,Neutral
333,27,Other,172,112,Yoga,58,461,134,1927,0.61,High,9.6,1.9,1930,66,38.4,28.5,Stressed,Neutral
334,23,Male,191,81,Running,47,217,123,17194,11.91,Medium,7.1,1.9,2853,62,38.4,28.5,Neutral,Neutral
335,45,Female,170,102,Strength,112,364,149,17060,6.72,Low,9.6,1.9,2570,59,38.4,28.5,Stressed,Energized
336,51,Other,151,84,HIIT,101,323,85,10379,10.18,Low,6.3,1.9,3259,51,38.4,28.5,Stressed,Neutral
337,38,Other,190,88,HIIT,10,891,165,12920,9.01,High,8.3,1.9,2378,52,38.4,28.5,Happy,Fatigued
338,39,Female,172,99,Yoga,108,954,102,2618,2.26,High,6.7,1.9,2786,56,38.4,28.5,Stressed,Neutral
339,29,Male,157,60,Yoga,75,713,114,4493,2.84,Low,6.1,1.9,2473,75,38.4,28.5,Happy,Fatigued
340,30,Other,195,50,Cardio,118,375,95,10211,8.57,High,4.7,1.9,1992,88,38.4,28.5,Stressed,Fatigued
341,26,Other,183,107,Cardio,19,473,155,17317,14.22,High,7.3,1.9,3333,79,38.4,28.5,Happy,Neutral
342,48,Female,171,87,Cardio,96,928,106,14576,9.91,Low,8.0,1.9,2050,85,38.4,28.5,Happy,Fatigued
343,55,Female,184,78,HIIT,104,443,108,6252,5.46,Medium,7.9,1.9,2472,85,38.4,28.5,Neutral,Energized
344,29,Male,188,115,HIIT,67,401,124,7781,7.86,Low,5.2,1.9,1852,67,38.4,28.5,Happy,Fatigued
345,40,Female,160,118,Cardio,104,575,168,17213,9.09,Medium,4.9,1.9,2997,66,38.4,28.5,Neutral,Fatigued
346,31,Female,189,109,Cardio,54,422,176,4356,13.06,Low,9.7,1.9,2439,75,38.4,28.5,Happy,Energized
347,50,Male,150,104,Cardio,76,150,176,4499,13.84,Medium,5.1,1.9,2627,83,38.4,28.5,Happy,Fatigued
348,39,Male,178,61,Running,107,110,172,15469,1.31,Low,6.5,1.9,3174,85,38.4,28.5,Neutral,Energized
349,38,Male,180,90,Yoga,77,257,125,19941,7.33,Low,6.4,1.9,3291,51,38.4,28.5,Neutral,Fatigued
350,54,Other,190,100,Strength,36,223,145,10328,9.99,Medium,7.8,1.9,2615,89,38.4,28.5,Neutral,Neutral
351,57,Female,199,107,Running,22,366,160,18807,13.99,Low,4.9,1.9,2871,60,38.4,28.5,Neutral,Neutral
352,52,Female,168,101,Cardio,79,110,171,10055,5.46,High,9.6,1.9,3202,79,38.4,28.5,Stressed,Fatigued
353,44,Male,170,88,Cardio,23,736,123,6429,7.42,High,5.3,1.9,3016,74,38.4,28.5,Happy,Neutral
354,51,Female,179,60,HIIT,117,136,94,9885,5.49,Medium,7.8,1.9,3605,64,38.4,28.5,Happy,Fatigued
355,55,Female,188,88,Strength,48,233,139,14517,3.95,Low,6.9,1.9,1624,86,38.4,28.5,Stressed,Neutral
356,18,Female,155,94,Cardio,97,919,109,3180,7.64,High,7.9,1.9,2216,81,38.4,28.5,Stressed,Fatigued
357,42,Male,163,63,HIIT,81,490,152,14167,5.98,High,7.1,1.9,2889,86,38.4,28.5,Neutral,Neutral
358,30,Female,166,57,Cardio,67,892,87,1837,1.57,Medium,7.1,1.9,2822,68,38.4,28.5,Neutral,Energized
359,34,Other,181,98,Cardio,86,859,123,11859,7.24,Medium,6.7,1.9,2685,55,38.4,28.5,Happy,Neutral
360,26,Female,168,108,Strength,106,541,133,5446,3.08,Medium,6.4,1.9,3013,64,38.4,28.5,Happy,Energized
361,51,Female,188,82,Yoga,61,487,176,11204,10.24,Medium,8.4,1.9,2352,82,38.4,28.5,Neutral,Fatigued
362,38,Male,198,50,HIIT,39,214,81,3133,11.14,High,7.9,1.9,2753,89,38.4,28.5,Neutral,Fatigued
363,48,Female,186,64,Running,59,783,118,5950,4.0,High,4.5,1.9,3019,51,38.4,28.5,Tired,Fatigued
364,23,Male,171,92,Yoga,74,558,90,1371,11.88,Medium,5.7,1.9,3262,61,38.4,28.5,Tired,Fatigued
365,32,Female,173,75,Cycling,20,719,112,15143,14.13,High,7.4,1.9,1617,86,38.4,28.5,Neutral,Fatigued
366,47,Female,168,53,Cardio,30,978,86,16776,6.82,Low,8.4,1.9,3666,65,38.4,28.5,Tired,Neutral
367,58,Female,186,86,Running,109,683,112,14292,5.77,Medium,8.9,1.9,1615,71,38.4,28.5,Stressed,Energized
368,45,Female,159,85,Yoga,107,973,142,19482,3.96,High,4.5,1.9,1985,53,38.4,28.5,Happy,Neutral
369,19,Other,182,93,Yoga,47,208,107,14443,3.24,Medium,6.7,1.9,3978,87,38.4,28.5,Tired,Neutral
370,51,Female,160,79,Yoga,28,918,113,7035,6.3,Medium,8.2,1.9,2091,70,38.4,28.5,Happy,Energized
371,58,Other,175,100,HIIT,99,292,135,17289,7.51,Low,5.2,1.9,2225,79,38.4,28.5,Tired,Neutral
372,52,Male,187,75,HIIT,51,150,120,19697,10.34,Low,4.4,1.9,2493,72,38.4,28.5,Happy,Neutral
373,36,Female,180,115,Cardio,114,606,148,2027,7.46,High,9.1,1.9,2004,56,38.4,28.5,Stressed,Energized
374,47,Male,172,56,HIIT,104,993,178,10113,5.72,Medium,6.0,1.9,2629,53,38.4,28.5,Tired,Neutral
375,45,Female,159,74,Cycling,15,182,135,4507,11.47,Low,5.4,1.9,1640,54,38.4,28.5,Tired,Fatigued
376,27,Female,155,74,Yoga,90,274,107,4274,10.45,Medium,5.1,1.9,2301,86,38.4,28.5,Happy,Energized
377,51,Male,185,77,Cardio,119,333,128,13968,13.64,Low,4.1,1.9,3251,73,38.4,28.5,Tired,Energized
378,59,Other,182,69,Running,110,176,81,3659,4.69,High,7.9,1.9,3838,64,38.4,28.5,Happy,Fatigued
379,20,Other,188,105,Strength,17,103,122,2310,2.66,Low,8.7,1.9,2510,77,38.4,28.5,Happy,Fatigued
380,41,Other,196,87,Strength,26,444,101,18763,4.15,Medium,4.4,1.9,2578,87,38.4,28.5,Stressed,Energized
381,37,Other,174,56,HIIT,115,208,89,11388,2.77,Medium,5.7,1.9,1817,78,38.4,28.5,Stressed,Fatigued
382,48,Male,190,112,Yoga,75,116,136,1120,13.58,Low,8.2,1.9,3124,77,38.4,28.5,Happy,Fatigued
383,50,Male,197,87,Yoga,93,861,148,5782,13.02,Medium,9.0,1.9,3321,52,38.4,28.5,Tired,Neutral
384,44,Other,170,84,HIIT,65,458,140,18798,6.05,Low,8.3,1.9,3209,78,38.4,28.5,Neutral,Neutral
385,19,Female,190,115,Cardio,36,382,156,4131,11.47,Medium,7.8,1.9,2260,75,38.4,28.5,Neutral,Fatigued
386,21,Male,188,83,HIIT,79,465,139,11183,2.76,Medium,5.4,1.9,2936,61,38.4,28.5,Happy,Energized
387,54,Female,184,115,Cardio,51,190,138,16127,4.54,Medium,5.4,1.9,1877,60,38.4,28.5,Neutral,Neutral
388,58,Other,165,63,HIIT,69,385,179,18707,7.33,Low,5.7,1.9,1888,82,38.4,28.5,Stressed,Neutral
389,36,Male,165,83,Cardio,70,289,122,1310,12.92,Low,8.6,1.9,2467,65,38.4,28.5,Neutral,Neutral
390,31,Male,166,79,HIIT,21,469,175,14814,7.89,Low,4.1,1.9,2545,61,38.4,28.5,Neutral,Energized
391,56,Male,177,65,Strength,58,644,91,5753,5.87,Medium,9.3,1.9,1990,73,38.4,28.5,Happy,Energized
392,26,Other,151,82,HIIT,113,610,90,6087,1.25,Low,6.0,1.9,1732,86,38.4,28.5,Neutral,Fatigued
393,55,Male,160,62,Yoga,70,178,141,4654,3.24,High,9.5,1.9,3681,53,38.4,28.5,Tired,Energized
394,49,Male,152,102,Cycling,24,665,113,17911,3.56,Low,7.3,1.9,3131,84,38.4,28.5,Neutral,Fatigued
395,33,Female,153,73,Cardio,113,408,118,15342,4.56,High,9.1,1.9,1643,51,38.4,28.5,Neutral,Fatigued
396,48,Female,186,73,Cardio,80,239,94,12908,14.88,High,8.6,1.9,3075,86,38.4,28.5,Tired,Energized
397,46,Male,156,93,Strength,108,438,168,7319,13.88,Medium,8.4,1.9,2992,73,38.4,28.5,Tired,Neutral
398,59,Female,188,74,Strength,62,860,110,18411,7.38,High,6.7,1.9,3997,63,38.4,28.5,Tired,Fatigued
399,40,Female,195,88,Yoga,91,105,139,5784,14.51,High,4.8,1.9,2714,63,38.4,28.5,Neutral,Fatigued
400,51,Female,163,90,Running,113,830,89,13207,7.1,High,9.2,1.9,1585,82,38.4,28.5,Stressed,Energized
401,49,Male,188,107,Cardio,61,729,106,5418,3.58,High,4.5,1.9,3391,86,38.4,28.5,Stressed,Neutral
402,50,Female,185,100,HIIT,58,448,129,4452,4.79,High,7.4,1.9,3270,87,38.4,28.5,Neutral,Neutral
403,23,Male,185,90,Yoga,55,646,113,11714,0.77,Medium,8.5,1.9,3699,54,38.4,28.5,Happy,Neutral
404,23,Other,170,99,Cardio,113,788,81,19539,5.26,Low,7.5,1.9,3719,84,38.4,28.5,Tired,Fatigued
405,59,Female,174,86,Cycling,68,136,146,19475,12.8,Low,6.6,1.9,2901,65,38.4,28.5,Neutral,Energized
406,39,Other,174,116,Cycling,55,854,100,1970,5.12,Medium,7.0,1.9,2990,87,38.4,28.5,Stressed,Energized
407,39,Male,192,81,Strength,89,425,133,11223,1.28,Medium,6.0,1.9,2262,86,38.4,28.5,Stressed,Energized
408,27,Female,184,93,Strength,20,591,133,19200,9.78,High,7.6,1.9,3701,87,38.4,28.5,Happy,Neutral
409,45,Other,181,92,Cycling,93,411,80,14810,6.21,Medium,6.0,1.9,2178,66,38.4,28.5,Tired,Neutral
410,35,Female,174,65,Yoga,32,730,148,11823,14.67,High,7.2,1.9,2408,71,38.4,28.5,Stressed,Energized
411,22,Female,183,70,Running,119,779,177,2027,12.8,High,6.7,1.9,3927,51,38.4,28.5,Stressed,Neutral
412,47,Female,187,93,Cardio,56,366,97,16436,1.73,Medium,5.9,1.9,3377,84,38.4,28.5,Happy,Neutral
413,29,Other,185,90,HIIT,117,719,164,1440,12.77,Medium,9.1,1.9,3006,75,38.4,28.5,Stressed,Neutral
414,24,Male,173,117,Cardio,82,999,145,2649,12.46,Low,7.4,1.9,1715,70,38.4,28.5,Stressed,Fatigued
415,39,Male,189,50,HIIT,78,610,150,12495,7.31,Low,4.2,1.9,2207,86,38.4,28.5,Tired,Fatigued
416,26,Other,157,114,Cycling,71,618,152,11888,1.55,High,9.0,1.9,2832,53,38.4,28.5,Tired,Fatigued
417,29,Female,157,73,Cycling,37,166,169,1627,2.86,Medium,8.0,1.9,3485,62,38.4,28.5,Happy,Energized
418,29,Male,173,100,HIIT,47,940,136,14373,1.82,Low,8.3,1.9,3173,64,38.4,28.5,Stressed,Energized
419,21,Other,150,50,Yoga,108,956,179,12442,10.26,High,9.1,1.9,3071,75,38.4,28.5,Stressed,Neutral
420,43,Female,193,66,HIIT,51,513,151,10336,5.94,High,7.8,1.9,3439,84,38.4,28.5,Stressed,Neutral
421,46,Female,172,85,Running,66,813,122,16213,6.41,Low,7.3,1.9,2693,61,38.4,28.5,Neutral,Fatigued
422,48,Female,187,74,HIIT,111,996,153,7354,2.03,Low,6.9,1.9,2781,75,38.4,28.5,Happy,Fatigued
423,35,Female,195,70,Running,65,423,128,10887,2.03,Low,6.3,1.9,1953,70,38.4,28.5,Happy,Energized
424,54,Male,183,57,Cycling,42,697,152,9986,3.87,High,5.9,1.9,2793,81,38.4,28.5,Happy,Neutral
425,32,Male,176,76,Running,11,647,174,13574,2.48,High,4.1,1.9,3922,83,38.4,28.5,Neutral,Neutral
426,59,Male,162,90,HIIT,118,725,81,3291,10.46,High,6.8,1.9,3199,51,38.4,28.5,Tired,Fatigued
427,44,Female,156,63,Strength,92,103,177,4357,14.75,High,4.9,1.9,1575,66,38.4,28.5,Neutral,Neutral
428,58,Male,150,92,Running,78,661,174,7885,5.42,High,4.4,1.9,2372,50,38.4,28.5,Stressed,Fatigued
429,29,Female,160,88,Strength,76,953,82,19924,3.46,Low,5.0,1.9,1879,68,38.4,28.5,Neutral,Fatigued
430,34,Female,176,59,HIIT,13,762,145,19759,11.85,Medium,9.8,1.9,3444,84,38.4,28.5,Stressed,Energized
431,56,Male,171,106,Strength,14,617,120,14811,11.02,Medium,9.1,1.9,1663,82,38.4,28.5,Happy,Fatigued
432,39,Female,151,98,Yoga,40,104,118,11365,2.61,Medium,8.1,1.9,3948,82,38.4,28.5,Neutral,Energized
433,50,Female,161,106,Cardio,49,423,95,18173,14.99,Low,5.7,1.9,2765,69,38.4,28.5,Tired,Energized
434,20,Male,161,91,Cycling,97,524,138,9769,14.2,Low,6.9,1.9,2609,67,38.4,28.5,Neutral,Neutral
435,23,Other,193,78,Yoga,53,596,102,15020,9.89,Low,9.8,1.9,1692,70,38.4,28.5,Happy,Energized
436,52,Male,187,97,Cardio,49,717,95,14206,1.36,High,4.9,1.9,2627,64,38.4,28.5,Stressed,Neutral
437,34,Male,194,77,HIIT,88,258,168,2927,0.58,Low,6.0,1.9,1845,74,38.4,28.5,Stressed,Energized
438,21,Female,163,104,Cycling,102,271,88,18166,12.75,Medium,4.2,1.9,2684,67,38.4,28.5,Stressed,Neutral
439,43,Male,197,90,Running,75,882,149,13293,5.55,Medium,6.2,1.9,3503,59,38.4,28.5,Happy,Energized
440,20,Other,168,54,Yoga,110,587,136,4709,9.44,Medium,5.4,1.9,3704,75,38.4,28.5,Tired,Fatigued
441,35,Male,168,50,HIIT,50,378,115,10293,13.8,Low,5.8,1.9,3320,81,38.4,28.5,Happy,Energized
442,32,Male,157,85,Strength,23,571,173,10879,4.47,High,4.2,1.9,1863,64,38.4,28.5,Stressed,Energized
443,53,Female,196,54,Cycling,25,626,104,18672,0.5,High,6.6,1.9,3676,53,38.4,28.5,Neutral,Energized
